,gameNumber,gameName,prizeamount,Winning Tickets At Start,Winning Tickets Unclaimed,dateexported
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1484,Power Cash 2X,5000,4,2,2024-03-19
1,1484,Power Cash 2X,200,10,3,2024-03-19
2,1484,Power Cash 2X,100,124,44,2024-03-19
3,1484,Power Cash 2X,40,784,295,2024-03-19
4,1484,Power Cash 2X,20,3653,1458,2024-03-19
5,1484,Power Cash 2X,10,10959,4231,2024-03-19
6,1484,Power Cash 2X,5,14612,5761,2024-03-19
7,1484,Power Cash 2X,4,21918,8650,2024-03-19
8,1484,Power Cash 2X,2,29224,11834,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
1,1483,Power Cash,100,30,10,2024-03-19
2,1483,Power Cash,50,165,74,2024-03-19
3,1483,Power Cash,20,2272,942,2024-03-19
4,1483,Power Cash,10,6074,2648,2024-03-19
5,1483,Power Cash,5,15185,6367,2024-03-19
6,1483,Power Cash,3,11406,4864,2024-03-19
7,1483,Power Cash,2,37232,16023,2024-03-19
8,1483,Power Cash,1,55431,24491,2024-03-19
0,1483,Power Cash,1000,4,2,2024-03-19
