Game Number,Game Name,Cost,Longest Losing Streak,Optimal Bankroll,Risk Coefficient,Prize Types,Standard Deviations,Cluster Size,Ticket Number in Cluster,Ticket Outcome,Cluster Number,Cluster Net Outcome,Running Total Tally
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,58,450.0,-1920.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,50.0,58,490.0,-1880.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,58,480.0,-1890.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,200.0,58,670.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,50.0,58,710.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,10.0,59,0.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,59,-10.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,59,-20.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,59,-30.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,30.0,59,-10.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,10.0,59,-10.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,59,-20.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,10.0,59,-20.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,10.0,59,-20.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,59,-30.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,10.0,59,-30.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,10.0,60,0.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,60,-10.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,60,-20.0,-1710.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,60,-30.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,60,-30.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,10.0,60,-30.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,60,-40.0,-1730.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,60,-50.0,-1740.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,10.0,60,-50.0,-1740.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,10.0,60,-50.0,-1740.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,60,-60.0,-1750.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,61,-10.0,-1760.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,61,-20.0,-1770.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,61,-30.0,-1780.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,61,-40.0,-1790.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,61,-50.0,-1800.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,61,-60.0,-1810.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,10.0,61,-60.0,-1810.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,10.0,61,-60.0,-1810.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,10.0,61,-60.0,-1810.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,61,-70.0,-1820.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,61,-80.0,-1830.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,62,-10.0,-1840.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,62,-20.0,-1850.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,62,-30.0,-1860.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,62,-40.0,-1870.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,20.0,62,-30.0,-1860.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,62,-40.0,-1870.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,62,-50.0,-1880.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,10.0,62,-50.0,-1880.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,10.0,62,-50.0,-1880.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,30.0,62,-30.0,-1860.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,62,-40.0,-1870.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,63,-10.0,-1880.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,63,-20.0,-1890.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,63,-30.0,-1900.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,63,-40.0,-1910.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,63,-40.0,-1910.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,63,-50.0,-1920.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,63,-60.0,-1930.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,20.0,63,-50.0,-1920.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,63,-60.0,-1930.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,10.0,63,-60.0,-1930.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,63,-70.0,-1940.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,64,-10.0,-1950.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,64,-20.0,-1960.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,10.0,64,-20.0,-1960.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,64,-30.0,-1970.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,64,-40.0,-1980.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,10.0,64,-40.0,-1980.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,64,-50.0,-1990.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,64,-60.0,-2000.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,64,-70.0,-2010.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,10.0,64,-70.0,-2010.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,10.0,64,-70.0,-2010.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,65,-10.0,-2020.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,65,-20.0,-2030.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,65,-30.0,-2040.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,65,-40.0,-2050.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,65,-40.0,-2050.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,65,-50.0,-2060.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,65,-60.0,-2070.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,65,-70.0,-2080.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,65,-80.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,65,-90.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,10.0,65,-90.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,20.0,66,10.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,66,0.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,50.0,66,40.0,-2060.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,66,30.0,-2070.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,66,20.0,-2080.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,66,10.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,66,0.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,66,-10.0,-2110.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,66,-20.0,-2120.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,10.0,66,-20.0,-2120.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,66,-30.0,-2130.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,67,-10.0,-2140.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,30.0,67,10.0,-2120.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,67,0.0,-2130.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,67,-10.0,-2140.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,67,-20.0,-2150.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,67,-30.0,-2160.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,67,-40.0,-2170.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,67,-50.0,-2180.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,67,-60.0,-2190.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,30.0,67,-40.0,-2170.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,100.0,67,50.0,-2080.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,68,-10.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,10.0,68,-10.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,68,-20.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,68,-30.0,-2110.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,68,-40.0,-2120.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,68,-50.0,-2130.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,10.0,68,-50.0,-2130.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,200.0,68,140.0,-1940.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,68,130.0,-1950.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,68,120.0,-1960.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,68,110.0,-1970.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,69,-10.0,-1980.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,20.0,69,0.0,-1970.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,69,-10.0,-1980.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,69,-20.0,-1990.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,50.0,69,20.0,-1950.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,69,10.0,-1960.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,69,0.0,-1970.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,69,-10.0,-1980.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,69,-20.0,-1990.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,69,-30.0,-2000.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,69,-40.0,-2010.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,70,-10.0,-2020.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,70,-20.0,-2030.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,70,-30.0,-2040.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,10.0,70,-30.0,-2040.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,50.0,70,10.0,-2000.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,70,0.0,-2010.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,50.0,70,40.0,-1970.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,10.0,70,40.0,-1970.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,70,30.0,-1980.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,70,20.0,-1990.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,10.0,70,20.0,-1990.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,71,-10.0,-2000.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,71,-20.0,-2010.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,71,-30.0,-2020.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,71,-40.0,-2030.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,71,-40.0,-2030.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,10.0,71,-40.0,-2030.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,71,-50.0,-2040.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,71,-60.0,-2050.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,71,-70.0,-2060.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,20.0,71,-60.0,-2050.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,71,-70.0,-2060.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,72,-10.0,-2070.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,72,-20.0,-2080.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,10.0,72,-20.0,-2080.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,72,-30.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,72,-30.0,-2090.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,72,-40.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,10.0,72,-40.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,10.0,72,-40.0,-2100.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,72,-50.0,-2110.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,72,-60.0,-2120.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,500.0,72,430.0,-1630.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,20.0,73,10.0,-1620.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,73,0.0,-1630.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,73,-10.0,-1640.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,73,-20.0,-1650.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,73,-30.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,73,-40.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,10.0,73,-40.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,73,-50.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,73,-60.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,73,-70.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,73,-80.0,-1710.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,74,-10.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,74,-20.0,-1730.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,20.0,74,-10.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,74,-20.0,-1730.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,74,-20.0,-1730.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,20.0,74,-10.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,74,-20.0,-1730.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,30.0,74,0.0,-1710.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,74,-10.0,-1720.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,74,-20.0,-1730.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,74,-30.0,-1740.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,75,-10.0,-1750.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,75,-20.0,-1760.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,75,-30.0,-1770.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,75,-40.0,-1780.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,75,-50.0,-1790.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,75,-60.0,-1800.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,75,-70.0,-1810.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,50.0,75,-30.0,-1770.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,20.0,75,-20.0,-1760.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,75,-30.0,-1770.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,75,-40.0,-1780.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,76,-10.0,-1790.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,76,-20.0,-1800.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,10.0,76,-20.0,-1800.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,50.0,76,20.0,-1760.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,20.0,76,30.0,-1750.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,76,20.0,-1760.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,76,10.0,-1770.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,200.0,76,200.0,-1580.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,76,190.0,-1590.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,76,180.0,-1600.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,20.0,76,190.0,-1590.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,77,-10.0,-1600.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,77,-20.0,-1610.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,77,-30.0,-1620.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,77,-40.0,-1630.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,20.0,77,-30.0,-1620.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,77,-40.0,-1630.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,10.0,77,-40.0,-1630.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,77,-50.0,-1640.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,77,-60.0,-1650.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,77,-70.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,10.0,77,-70.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,78,-10.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,78,-20.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,78,-30.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,10.0,78,-30.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,78,-40.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,78,-50.0,-1710.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,10.0,78,-50.0,-1710.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,20.0,78,-40.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,50.0,78,0.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,78,-10.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,10.0,78,-10.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,79,-10.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,50.0,79,30.0,-1640.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,79,20.0,-1650.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,79,10.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,79,0.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,79,-10.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,20.0,79,0.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,0.0,79,-10.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,20.0,79,0.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,79,-10.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,79,-20.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,80,-10.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,20.0,80,0.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,20.0,80,10.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,0.0,80,0.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,10.0,80,0.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,10.0,80,0.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,80,-10.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,10.0,80,-10.0,-1700.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,100.0,80,80.0,-1610.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,80,70.0,-1620.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,80,60.0,-1630.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,1,0.0,81,-10.0,-1640.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,2,0.0,81,-20.0,-1650.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,3,0.0,81,-30.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,4,20.0,81,-20.0,-1650.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,5,0.0,81,-30.0,-1660.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,6,0.0,81,-40.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,7,0.0,81,-50.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,8,20.0,81,-40.0,-1670.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,9,0.0,81,-50.0,-1680.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,10,0.0,81,-60.0,-1690.0
1460,$100 Grand Crossword,10.0,8,120.0,1.5,profit,2,11,11,0.0,81,-70.0,-1700.0
